,Actinomyces_odontolyticus_ATCC_17982,Alistipes_putredinis_DSM_17216,Anaerococcus_hydrogenalis_DSM_7454,Anaerofustis_stercorihominis_DSM_17244,Anaerostipes_caccae_DSM_14662,Anaerotruncus_colihominis_DSM_17241,Bacteroides_caccae_ATCC_43185,Bacteroides_cellulosilyticus_DSM_14838,Bacteroides_coprophilus_DSM_18228,Bacteroides_dorei_DSM_17855
0,grdp_c,grdp_c,grdp_c,grdp_c,grdp_c,grdp_c,grdp_c,grdp_c,grdp_c,grdp_c
1,succ_c,succ_c,succ_c,succ_c,succ_c,succ_c,succ_c,succ_c,succ_c,succ_c
2,4h2oglt_c,malACP_c,3hocoa_c,malACP_c,5thf_c,3hocoa_c,uacmam_c,5thf_c,5thf_c,5thf_c
3,i14tca1_c,4h2oglt_c,4h2oglt_c,uacmam_c,4h2oglt_c,4h2oglt_c,5thf_c,4h2oglt_c,4h2oglt_c,4h2oglt_c
4,dad_2_c,pe141_c,3hhcoa_c,4h2oglt_c,3hocoa_c,3hhcoa_c,4h2oglt_c,pe141_c,uacmam_c,uacmam_c
5,2agpg181_c,ps160_c,dad_2_c,3hocoa_c,pe141_c,selnp_c,pe141_c,i14tca1_c,pe141_c,pe141_c
6,pgpi15_c,dad_2_c,aacoa_c,3hhcoa_c,3hhcoa_c,dad_2_c,i14tca1_c,ps160_c,i14tca1_c,i14tca1_c
7,arg_L_e,aacoa_c,rdmbzi_c,ps160_c,i14tca1_c,aacoa_c,ps160_c,dad_2_c,ps160_c,ps160_c
8,cdpdaihpdecg_c,rdmbzi_c,3ooctdACP_c,dad_2_c,selnp_c,rdmbzi_c,dad_2_c,rdmbzi_c,dad_2_c,dad_2_c
9,ppbng_c,3ooctdACP_c,2agpg181_c,hx2coa_c,ps160_c,3ooctdACP_c,3ooctdACP_c,3ooctdACP_c,rdmbzi_c,rdmbzi_c
10,hco3_c,adocbi_c,pgpi15_c,aacoa_c,dad_2_c,adocbi_c,s_c,s_c,3ooctdACP_c,3ooctdACP_c
11,ddcaACP_c,arg_L_e,arg_L_e,rdmbzi_c,hx2coa_c,2agpg181_c,adocbi_c,adocbi_c,s_c,s_c
12,ai15tca1_c,cdpdaihpdecg_c,cdpdaihpdecg_c,3ooctdACP_c,aacoa_c,pgpi15_c,3opACPm_c,3opACPm_c,adocbi_c,adocbi_c
13,dtdp4d6dm_c,hco3_c,ppbng_c,s_c,rdmbzi_c,acglu_c,pgpi15_c,pgpi15_c,3opACPm_c,3opACPm_c
14,HC01609_c,ddcaACP_c,hco3_c,2agpg181_c,3ooctdACP_c,cdpdaihpdecg_c,arg_L_e,arg_L_e,acglu_c,acglu_c
15,HC01710_c,u3hga_c,ddcaACP_c,adocbi_c,s_c,ppbng_c,acglu_c,acglu_c,arg_L_e,arg_L_e
16,dtdprmn_c,dtdp4d6dm_c,dtdp4d6dm_c,pgpi15_c,adocbi_c,hco3_c,cdpdaihpdecg_c,cdpdaihpdecg_c,cdpdaihpdecg_c,cdpdaihpdecg_c
17,core2_e,HC01710_c,2agpg160_c,arg_L_e,2agpg181_c,ddcaACP_c,ppbng_c,ppbng_c,hco3_c,ppbng_c
18,2agpg160_c,dtdprmn_c,dtdprmn_c,acglu_c,pgpi15_c,u3hga_c,hco3_c,hco3_c,ddcaACP_c,hco3_c
19,acgam6p_c,2dr5p_c,acgam6p_c,cdpdaihpdecg_c,acglu_c,dtdp4d6dm_c,ddcaACP_c,ddcaACP_c,ai15tca1_c,ddcaACP_c
20,2dr5p_c,5m3hhexACP_c,2dr5p_c,hco3_c,cdpdaihpdecg_c,23ccmp_c,ai15tca1_c,ai15tca1_c,u3hga_c,ai15tca1_c
21,ttc_ggdp_c,amopbut_L_c,mnl1p_c,ddcaACP_c,ppbng_c,dtdprmn_c,rhamnogalurI_e,rhamnogalurI_e,dtdp4d6dm_c,u3hga_c
22,amopbut_L_c,3ohexACP_c,5m3hhexACP_c,nh4_c,hco3_c,2agpg160_c,u3hga_c,u3hga_c,HC01710_c,dtdp4d6dm_c
23,pgpai15_c,2mecdp_c,amopbut_L_c,2agpg160_c,ddcaACP_c,acgam6p_c,dtdp4d6dm_c,dtdp4d6dm_c,23ccmp_c,HC01710_c
24,for_e,pgai17_c,pgpai15_c,acgam6p_c,ai15tca1_c,2dr5p_c,HC01710_c,HC01710_c,dtdprmn_c,23ccmp_c
25,2odecg3p_c,9mdcaACP_c,for_e,2dr5p_c,dtdp4d6dm_c,5m3hhexACP_c,23ccmp_c,23ccmp_c,core2_e,dtdprmn_c
26,2mecdp_c,peptmet_L_c,2odecg3p_c,mnl1p_c,fecrm_e,amopbut_L_c,cd2_c,levanb_e,acgam6p_c,core2_e
27,pgai17_c,7mocACP_c,3ohexACP_c,i17tcaala_D_c,HC01710_c,pgpai15_c,dtdprmn_c,dtdprmn_c,2dr5p_c,acgam6p_c
28,peptmet_L_c,hexACP_c,2mecdp_c,5m3hhexACP_c,dtdprmn_c,12dihdglyc_c,core2_e,core2_e,5m3hhexACP_c,2dr5p_c
29,mi4p_D_c,ps140_c,pg141_c,12dihdglyc_c,core2_e,for_e,acgam6p_c,acgam6p_c,amopbut_L_c,5m3hhexACP_c
30,uama_c,uama_c,malt6p_c,pgpai15_c,2agpg160_c,2odecg3p_c,2dr5p_c,2dr5p_c,12dihdglyc_c,amopbut_L_c
31,spmd_c,10mtddec2eACP_c,pgai17_c,for_e,acgam6p_c,3ohexACP_c,5m3hhexACP_c,5m3hhexACP_c,mthgxl_c,12dihdglyc_c
32,dnad_c,spmd_c,peptmet_L_c,2odecg3p_c,2dr5p_c,2mecdp_c,amopbut_L_c,amopbut_L_c,for_e,for_e
33,ibcoa_c,dnad_c,uama_c,3ohexACP_c,btd_SS_c,pg141_c,pgpai15_c,pgpai15_c,3ohexACP_c,3ohexACP_c
34,mbdg_c,ibcoa_c,spmd_c,2mecdp_c,mnl1p_c,cbi_c,for_e,12dihdglyc_c,2mecdp_c,2mecdp_c
35,core6_e,pheme_e,dnad_c,pg141_c,5m3hhexACP_c,pgai17_c,cspg_c_e,for_e,12dipdglyc_c,12dipdglyc_c
36,val_L_e,6mocACP_c,ibcoa_c,pgai17_c,amopbut_L_c,9mdcaACP_c,3ohexACP_c,cspg_c_e,cbi_c,cbi_c
37,gln_L_e,val_L_e,val_L_e,malt6p_c,pgpai15_c,12dipdglyc_c,2mecdp_c,3ohexACP_c,pgai17_c,pgai17_c
38,glypro_e,ru5p_D_c,gln_L_e,9mdcaACP_c,for_e,mi4p_D_c,pg141_c,2mecdp_c,9mdcaACP_c,9mdcaACP_c
39,ru5p_D_c,cobalt2_c,glypro_e,12dipdglyc_c,2odecg3p_c,acmam_c,cbi_c,pg141_c,mi4p_D_c,mi4p_D_c
40,cobalt2_c,fa3_c,ru5p_D_c,7mocACP_c,2mecdp_c,hexACP_c,9mdcaACP_c,cbi_c,7mocACP_c,7mocACP_c
41,fa3_c,orot5p_c,cobalt2_c,ps140_c,3ohexACP_c,7mocACP_c,pgai17_c,pgai17_c,hexACP_c,hexACP_c
42,1agpe141_c,so4_e,1agpe141_c,hexACP_c,cbi_c,uama_c,peptmet_L_c,9mdcaACP_c,malcoam_c,malcoam_c
43,glyc_R_c,fgam_c,glyc_R_c,uama_c,pgai17_c,10mtddec2eACP_c,7mocACP_c,12dipdglyc_c,ps140_c,ps140_c
44,orot5p_c,2dr1p_c,orot5p_c,10mtddec2eACP_c,malt6p_c,spmd_c,hexACP_c,peptmet_L_c,acmam_c,uama_c
45,so4_e,isocapr_e,so4_e,spmd_c,9mdcaACP_c,dnad_c,malcoam_c,7mocACP_c,uama_c,10mtddec2eACP_c
46,2dr1p_c,12m3otridecACP_c,fgam_c,dnad_c,ps140_c,ibcoa_c,ps140_c,hexACP_c,10mtddec2eACP_c,spmd_c
47,fgam_c,aipdcoa_c,2dr1p_c,ibcoa_c,hexACP_c,aso4_e,acmam_c,malcoam_c,spmd_c,dnad_c
48,aipdcoa_c,ppa_e,12m3otridecACP_c,aso4_e,7mocACP_c,mbdg_c,uama_c,ps140_c,dnad_c,ibcoa_c
49,udcpdp_c,udcpdp_c,aipdcoa_c,pheme_e,uama_c,6mocACP_c,10mtddec2eACP_c,acmam_c,ibcoa_c,mbdg_c
50,pa181_c,pa181_c,ppa_e,12dgr180_e,10mtddec2eACP_c,val_L_e,mi4p_D_c,uama_c,mbdg_c,pheme_e
51,glypro_c,glypro_c,udcpdp_c,6mocACP_c,spmd_c,glypro_e,spmd_c,10mtddec2eACP_c,pheme_e,core6_e
52,2ahbut_c,mphze_c,pa181_c,ai17tcaglc_c,dnad_c,ru5p_D_c,dnad_c,hspg_degr_2_e,core6_e,6mocACP_c
53,nicrns_c,q8h2_c,glypro_c,val_L_e,2mnptl_c,cobalt2_c,ibcoa_c,mi4p_D_c,6mocACP_c,val_L_e
54,q8h2_c,nicrns_c,isetac_e,gln_L_e,ibcoa_c,fa3_c,mbdg_c,spmd_c,val_L_e,ai17tcaglc_c
55,udpg_c,udpg_c,q8h2_c,ru5p_D_c,chols_e,1agpe141_c,pheme_e,dnad_c,ru5p_D_c,ru5p_D_c
56,acmana_c,tdeACP_c,nicrns_c,cobalt2_c,aso4_e,glyc_R_c,core6_e,ibcoa_c,cobalt2_c,cobalt2_c
57,uaaGgtla_c,fru_c,2ahbut_c,4hdxbutn_c,oxa_e,so4_e,6mocACP_c,mbdg_c,fa3_c,fa3_c
58,tdeACP_c,asn_L_c,oxa_c,1agpe141_c,core6_e,fgam_c,ai17tcaglc_c,pheme_e,glyc_R_c,glyc_R_c
59,cyst_L_c,26dap_M_c,udpg_c,glyc_R_c,6mocACP_c,2dr1p_c,ru5p_D_c,core6_e,orot5p_c,orot5p_c
60,fru_c,ahcys_c,4mhetz_c,orot5p_c,glypro_e,23camp_c,cobalt2_c,6mocACP_c,so4_e,so4_e
61,asn_L_c,adphep_LD_c,tdeACP_c,so4_e,ru5p_D_c,12m3otridecACP_c,fa3_c,val_L_e,fgam_c,fgam_c
62,26dap_M_c,mqn7_c,fru_c,dd2coa_c,cobalt2_c,aipdcoa_c,glyc_R_c,ru5p_D_c,2dr1p_c,2dr1p_c
63,ahcys_c,methf_c,26dap_M_c,fgam_c,fa3_c,pa181_c,orot5p_c,cobalt2_c,isocapr_e,tag6p_D_c
64,argsuc_c,ps180_c,asn_L_c,2dr1p_c,4hdxbutn_c,udcpdp_c,so4_e,fa3_c,23camp_c,isocapr_e
65,ura_e,cbasp_c,ahcys_c,12m3otridecACP_c,1agpe141_c,glypro_c,fgam_c,glyc_R_c,12m3otridecACP_c,23camp_c
66,rml1p_c,1hdec9eg3p_c,argsuc_c,aipdcoa_c,glyc_R_c,2ahbut_c,2dr1p_c,orot5p_c,aipdcoa_c,12m3otridecACP_c
